ID1,ID2,Distance
MN426697.1,MN426975.1,0.0131319
MN425979.1,MN426721.1,0.0136211
MN426697.1,MN426983.1,0.0138038
MN426697.1,MN426986.1,0.0144021
MN425979.1,MN426737.1,0.00901445
MN425979.1,MN426739.1,0.0143015
MN426697.1,MN426999.1,0.0104468
MN426697.1,MN427002.1,0.0117843
MN425979.1,MN426759.1,0.0142602
MN425979.1,MN426761.1,0.0149559
MN425979.1,MN426766.1,0.01427
MN425979.1,MN426767.1,0.0149638
MN425979.1,MN426769.1,0.014224
MN425979.1,MN426777.1,0.0109582
MN425979.1,MN426780.1,0.0142366
MN425979.1,MN426783.1,0.00707918
MN425979.1,MN426785.1,0.0142867
MN425979.1,MN426789.1,0.0142331
MN425979.1,MN426790.1,0.0148638
MN425979.1,MN426791.1,0.0148775
MN425979.1,MN426793.1,0.0142143
MN425979.1,MN426809.1,0.0143397
MN425979.1,MN426811.1,0.0129613
MN425979.1,MN426818.1,0.0149256
MN425979.1,MN426819.1,0.013637
MN425979.1,MN426820.1,0.0129352
MN425979.1,MN426821.1,0.0149424
MN425979.1,MN426823.1,0.0142034
MN425979.1,MN426832.1,0.0142703
MN426651.1,MN426651.1,0
MN425979.1,MN426840.1,0.0149433
MN425979.1,MN426846.1,0.00900773
MN425979.1,MN426851.1,0.010949
MN425979.1,MN426853.1,0.0130986
MN425979.1,MN426855.1,0.0116177
MN425979.1,MN426863.1,0.0103153
MN425979.1,MN426866.1,0.0122507
MN425979.1,MN426867.1,0.0109693
MN425979.1,MN426878.1,0.0103057
MN425979.1,MN426879.1,0.0149437
MN425979.1,MN426882.1,0.0102978
MN425979.1,MN426885.1,0.0102977
MN425979.1,MN426890.1,0.0122623
MN425979.1,MN426894.1,0.0143939
MN425979.1,MN426895.1,0.0149569
MN425979.1,MN426903.1,0.0142972
MN425979.1,MN426906.1,0.00904846
MN425979.1,MN426910.1,0.0142381
MN425979.1,MN426916.1,0.00845862
MN425979.1,MN426924.1,0.0129715
MN426796.1,MN426796.1,0
MN425979.1,MN426927.1,0.012257
MN425979.1,MN426930.1,0.0122571
MN425979.1,MN426931.1,0.0129525
MN425979.1,MN426932.1,0.0123151
MN425979.1,MN426934.1,0.0103069
MN425979.1,MN426936.1,0.0148878
MN425979.1,MN426937.1,0.0142632
MN425979.1,MN426938.1,0.00966998
MN425979.1,MN426939.1,0.0122694
MN426796.1,MN426809.1,0.00712135
MN426796.1,MN426810.1,0.00710753
MN425979.1,MN426941.1,0.0142703
MN425979.1,MN426946.1,0.0122882
MN425979.1,MN426947.1,0.0103258
MN425979.1,MN426959.1,0.0135604
MN425979.1,MN426960.1,0.00967858
MN425979.1,MN426961.1,0.0142419
MN425979.1,MN426962.1,0.0116581
MN425979.1,MN426965.1,0.0149033
MN425979.1,MN426975.1,0.0143249
MN426796.1,MN426846.1,0.014894
MN425979.1,MN426979.1,0.0148666
MN426750.1,MN426750.1,0
MN425979.1,MN426983.1,0.0143534
MN425979.1,MN426986.1,0.0149283
MN425677.1,MN425677.1,0
MN425979.1,MN426994.1,0.0149141
MN425979.1,MN426999.1,0.0116597
MN425979.1,MN427002.1,0.0123016
MN426796.1,MN426878.1,0.00966839
MN426796.1,MN426885.1,0.0148775
MN426750.1,MN426783.1,0.013626
MN426796.1,MN426890.1,0.0103117
MN426796.1,MN426906.1,0.012321
MN426796.1,MN426916.1,0.0137473
MN426796.1,MN426960.1,0.0149311
MN426796.1,MN426962.1,0.0149524
MN426796.1,MN426965.1,0.0135898
MN426651.1,MN426927.1,0.0149671
MN426796.1,MN426994.1,0.0116394
MN426750.1,MN426885.1,0.0142416
MN426698.1,MN426698.1,0
MN426698.1,MN426710.1,0.0129519
MN426698.1,MN426737.1,0.012941
MN426698.1,MN426767.1,0.00973028
MN426698.1,MN426777.1,0.0148939
MN426698.1,MN426783.1,0.00709229
MN426698.1,MN426796.1,0.0149189
MN426698.1,MN426809.1,0.0143525
MN426698.1,MN426810.1,0.0143244
MN426698.1,MN426819.1,0.0136368
MN426698.1,MN426846.1,0.0129284
MN426698.1,MN426851.1,0.0135796
MN426698.1,MN426855.1,0.0142543
MN426698.1,MN426863.1,0.0129425
MN426698.1,MN426867.1,0.0135999
MN426698.1,MN426878.1,0.00902251
MN426698.1,MN426882.1,0.0142413
MN426698.1,MN426885.1,0.0129208
MN426698.1,MN426890.1,0.0109712
MN426698.1,MN426906.1,0.0129903
MN426698.1,MN426916.1,0.0117585
MN426698.1,MN426932.1,0.0149648
MN426698.1,MN426934.1,0.012932
MN426698.1,MN426938.1,0.0122966
MN426698.1,MN426946.1,0.0149415
MN426698.1,MN426947.1,0.0129612
MN425980.1,MN425980.1,0
MN426698.1,MN426960.1,0.0129564
MN425980.1,MN425981.1,0.0136267
MN425980.1,MN425982.1,0.00971875
MN425980.1,MN425983.1,0.0110312
MN426698.1,MN426965.1,0.0149896
MN425980.1,MN425984.1,0.0090743
MN425980.1,MN425985.1,0.00904073
MN425980.1,MN425986.1,0.0103338
MN425980.1,MN425987.1,0.00708736
MN425980.1,MN425988.1,0.0123365
MN425980.1,MN425989.1,0.0130309
MN425980.1,MN425990.1,0.0123772
MN425980.1,MN425991.1,0.00840073
MN425980.1,MN425992.1,0.011637
MN425980.1,MN425993.1,0.00838542
MN425980.1,MN425994.1,0.011645
MN425980.1,MN425995.1,0.0116946
MN425980.1,MN425997.1,0.00840881
MN425980.1,MN425998.1,0.00973585
MN425980.1,MN426000.1,0.00774769
MN425980.1,MN426001.1,0.00969367
MN425980.1,MN426002.1,0.00905653
MN425980.1,MN426003.1,0.0129754
MN425980.1,MN426004.1,0.0123406
MN425980.1,MN426005.1,0.0149567
MN425980.1,MN426006.1,0.0123183
MN425980.1,MN426007.1,0.0123182
MN426698.1,MN426994.1,0.0136062
MN425980.1,MN426029.1,0.014938
MN426698.1,MN427002.1,0.0149427
MN425980.1,MN426030.1,0.0143753
MN425980.1,MN426031.1,0.00904874
MN425980.1,MN426032.1,0.0110096
MN425980.1,MN426033.1,0.012356
MN425980.1,MN426036.1,0.0124536
MN425980.1,MN426037.1,0.0103404
MN425980.1,MN426038.1,0.0116557
MN425980.1,MN426039.1,0.0137503
MN425980.1,MN426043.1,0.00844318
MN425980.1,MN426044.1,0.00775424
MN425980.1,MN426046.1,0.012288
MN425980.1,MN426047.1,0.0149048
MN425980.1,MN426049.1,0.00970438
MN425980.1,MN426050.1,0.0123317
MN425980.1,MN426051.1,0.0129535
MN425980.1,MN426052.1,0.0116798
MN425980.1,MN426053.1,0.0110425
MN425980.1,MN426054.1,0.011033
MN425980.1,MN426055.1,0.0135997
MN425980.1,MN426056.1,0.0109877
MN425980.1,MN426057.1,0.00906568
MN425980.1,MN426058.1,0.00971638
MN425980.1,MN426059.1,0.00837892
MN425980.1,MN426061.1,0.00838536
MN425980.1,MN426062.1,0.0149152
MN425980.1,MN426063.1,0.00903831
MN426797.1,MN426797.1,0
MN425980.1,MN426064.1,0.00971307
MN425980.1,MN426065.1,0.00711758
MN425980.1,MN426066.1,0.0129924
MN425980.1,MN426067.1,0.0129714
MN425980.1,MN426068.1,0.0109877
MN425980.1,MN426069.1,0.00773935
MN425980.1,MN426070.1,0.0116777
MN425980.1,MN426071.1,0.0149413
MN425980.1,MN426072.1,0.0110301
MN425980.1,MN426073.1,0.00967435
MN425980.1,MN426074.1,0.00968718
MN425980.1,MN426075.1,0.00902762
MN425980.1,MN426076.1,0.0116292
MN425980.1,MN426077.1,0.0129427
MN425980.1,MN426078.1,0.0129373
MN425980.1,MN426081.1,0.0130602
MN425980.1,MN426082.1,0.00970889
MN425980.1,MN426083.1,0.011658
MN425980.1,MN426085.1,0.00840916
MN425980.1,MN426086.1,0.0142899
MN425980.1,MN426087.1,0.0123173
MN425980.1,MN426088.1,0.00256641
MN425980.1,MN426089.1,0.0136625
MN425980.1,MN426090.1,0.0103507
MN425980.1,MN426091.1,0.0142912
MN425980.1,MN426092.1,0.0103832
MN425980.1,MN426093.1,0.0135921
MN425980.1,MN426094.1,0.012965
MN425980.1,MN426095.1,0.00842069
MN425980.1,MN426097.1,0.0136622
MN425980.1,MN426100.1,0.0149025
MN425980.1,MN426101.1,0.0129422
MN425980.1,MN426102.1,0.0116784
MN425980.1,MN426103.1,0.0084098
MN425980.1,MN426104.1,0.0143617
MN425980.1,MN426106.1,0.0109892
MN425980.1,MN426107.1,0.0130626
MN425980.1,MN426108.1,0.0136355
MN425980.1,MN426109.1,0.011657
MN426797.1,MN426846.1,0.0149606
MN425980.1,MN426110.1,0.00970614
MN425980.1,MN426111.1,0.0097229
MN425980.1,MN426112.1,0.0143232
MN426652.1,MN426652.1,0
MN425980.1,MN426113.1,0.0136842
MN425980.1,MN426115.1,0.0116799
MN426652.1,MN426655.1,0.0109833
MN425980.1,MN426116.1,0.0149862
MN426652.1,MN426657.1,0.0142554
MN426797.1,MN426855.1,0.0149749
MN425980.1,MN426121.1,0.0110186
MN426797.1,MN426863.1,0.0149862
MN426652.1,MN426669.1,0.0149523
MN425980.1,MN426131.1,0.0123434
MN425980.1,MN426133.1,0.0109875
MN425980.1,MN426135.1,0.0109878
MN425980.1,MN426136.1,0.00973191
MN425980.1,MN426139.1,0.0123043
MN425980.1,MN426140.1,0.0116689
MN425980.1,MN426142.1,0.00977367
MN426652.1,MN426681.1,0.0136104
MN425980.1,MN426143.1,0.012965
MN425980.1,MN426144.1,0.0149276
MN425980.1,MN426145.1,0.0110101
MN425980.1,MN426146.1,0.0103723
MN426797.1,MN426882.1,0.0149614
MN425980.1,MN426148.1,0.0129654
MN425980.1,MN426150.1,0.00774028
MN426797.1,MN426885.1,0.0136403
MN425980.1,MN426151.1,0.0109795
MN425980.1,MN426152.1,0.0110523
MN426652.1,MN426692.1,0.0149022
MN425980.1,MN426153.1,0.0129673
MN425980.1,MN426154.1,0.0148881
MN426751.1,MN426751.1,0
MN425980.1,MN426155.1,0.00974097
MN425980.1,MN426156.1,0.0143033
MN426751.1,MN426753.1,0.00386567
MN426652.1,MN426697.1,0.0130316
MN425980.1,MN426158.1,0.00981749
MN425980.1,MN426159.1,0.0117201
MN425980.1,MN426160.1,0.0129832
MN425980.1,MN426161.1,0.0136016
MN425980.1,MN426164.1,0.0116693
MN425980.1,MN426165.1,0.0103822
MN425980.1,MN426166.1,0.0122863
MN425980.1,MN426167.1,0.0135915
MN425498.1,MN425498.1,0
MN425980.1,MN426169.1,0.0116802
MN425980.1,MN426170.1,0.0097186
MN426751.1,MN426778.1,0.00583273
MN426652.1,MN426729.1,0.0143973
MN425980.1,MN426173.1,0.0143053
MN426751.1,MN426783.1,0.0136729
MN425980.1,MN426176.1,0.0103511
MN426652.1,MN426737.1,0.0103196
MN425980.1,MN426177.1,0.0109975
MN425980.1,MN426178.1,0.0103423
MN425980.1,MN426180.1,0.00773928
MN425980.1,MN426181.1,0.0103526
MN425980.1,MN426182.1,0.0110235
MN425980.1,MN426183.1,0.00967763
MN425980.1,MN426184.1,0.0136261
MN425980.1,MN426185.1,0.0103337
MN426797.1,MN426938.1,0.0149992
MN425980.1,MN426187.1,0.00840381
MN425980.1,MN426188.1,0.0130154
MN425980.1,MN426189.1,0.0123288
MN425980.1,MN426190.1,0.0116381
MN425980.1,MN426191.1,0.013022
MN425980.1,MN426192.1,0.0116595
MN425980.1,MN426193.1,0.0136535
MN425980.1,MN426194.1,0.0116689
MN425980.1,MN426195.1,0.014951
MN425980.1,MN426196.1,0.0103763
MN425980.1,MN426197.1,0.0130029
MN425980.1,MN426200.1,0.013703
MN425980.1,MN426201.1,0.0110189
MN426751.1,MN426815.1,0.00775822
MN425980.1,MN426202.1,0.0123559
MN425980.1,MN426203.1,0.0136065
MN426652.1,MN426769.1,0.0142265
MN425980.1,MN426204.1,0.0136321
MN425980.1,MN426205.1,0.0149426
MN425980.1,MN426206.1,0.0129459
MN425980.1,MN426207.1,0.0044976
MN425980.1,MN426208.1,0.0142449
MN425980.1,MN426209.1,0.00775493
MN425980.1,MN426210.1,0.0123083
MN426652.1,MN426777.1,0.0109658
MN425980.1,MN426212.1,0.0136684
MN425980.1,MN426213.1,0.00710104
MN425980.1,MN426214.1,0.0142373
MN425980.1,MN426216.1,0.0116695
MN425980.1,MN426217.1,0.0123894
MN425980.1,MN426218.1,0.012317
MN425980.1,MN426219.1,0.0142493
MN425980.1,MN426222.1,0.0142691
MN425980.1,MN426223.1,0.0129809
MN425980.1,MN426224.1,0.0143332
MN425980.1,MN426226.1,0.0116696
MN425980.1,MN426227.1,0.00709468
MN425980.1,MN426228.1,0.0129807
MN425980.1,MN426229.1,0.0142918
MN425980.1,MN426230.1,0.00774306
MN425980.1,MN426232.1,0.0129964
MN425980.1,MN426235.1,0.010327
MN425980.1,MN426238.1,0.0143062
MN425980.1,MN426239.1,0.0117023
MN425980.1,MN426240.1,0.0149479
MN425980.1,MN426241.1,0.0136288
MN425980.1,MN426243.1,0.0103906
MN425980.1,MN426244.1,0.0130065
MN425980.1,MN426245.1,0.011658
MN425980.1,MN426246.1,0.0135919
MN425980.1,MN426247.1,0.0149149
MN425980.1,MN426250.1,0.0149272
MN425980.1,MN426251.1,0.0129718
MN425980.1,MN426252.1,0.0116812
MN426652.1,MN426783.1,0.00968716
MN426652.1,MN426789.1,0.0148991
MN426652.1,MN426790.1,0.0135665
MN426652.1,MN426794.1,0.0142858
MN425980.1,MN426288.1,0.0122935
MN426652.1,MN426819.1,0.0149633
MN425980.1,MN426296.1,0.0138343
MN426652.1,MN426820.1,0.0142605
MN425980.1,MN426297.1,0.012317
MN426652.1,MN426821.1,0.0149534
MN425980.1,MN426300.1,0.0129857
MN425980.1,MN426301.1,0.0103825
MN425980.1,MN426302.1,0.0137115
MN425980.1,MN426305.1,0.0116327
MN425980.1,MN426306.1,0.0123171
MN425980.1,MN426310.1,0.012957
MN425980.1,MN426312.1,0.0142918
MN425980.1,MN426313.1,0.0123124
MN425980.1,MN426315.1,0.0142694
MN425980.1,MN426316.1,0.0144046
MN425980.1,MN426318.1,0.0110958
MN425980.1,MN426320.1,0.0129784
MN426652.1,MN426846.1,0.00901439
MN425980.1,MN426323.1,0.0110057
MN425980.1,MN426325.1,0.00972351
MN426652.1,MN426851.1,0.0122675
MN425980.1,MN426326.1,0.0149945
MN425980.1,MN426327.1,0.0123159
MN426652.1,MN426853.1,0.0144398
MN425980.1,MN426328.1,0.0116292
MN426652.1,MN426855.1,0.0142439
MN425980.1,MN426330.1,0.010352
MN425980.1,MN426331.1,0.0123602
MN425980.1,MN426333.1,0.0142913
MN426652.1,MN426863.1,0.0129336
MN425980.1,MN426339.1,0.011672
MN426652.1,MN426866.1,0.0148788
MN425980.1,MN426341.1,0.0143468
MN426652.1,MN426867.1,0.0135915
MN425980.1,MN426342.1,0.012305
MN425980.1,MN426343.1,0.0136275
MN425980.1,MN426344.1,0.0142776
MN425980.1,MN426345.1,0.0130033
MN425980.1,MN426346.1,0.014409
MN425980.1,MN426347.1,0.0149425
MN425980.1,MN426348.1,0.0142899
MN426652.1,MN426878.1,0.0129255
MN425980.1,MN426353.1,0.0129557
MN425980.1,MN426354.1,0.0135997
MN425980.1,MN426355.1,0.0142646
MN426652.1,MN426882.1,0.0129319
MN425980.1,MN426356.1,0.0142779
MN425980.1,MN426357.1,0.0142815
MN426652.1,MN426885.1,0.0129121
MN425980.1,MN426360.1,0.0103514
MN426652.1,MN426890.1,0.0148938
MN425980.1,MN426364.1,0.0110515
MN425980.1,MN426366.1,0.0117133
MN425980.1,MN426368.1,0.0130056
MN426652.1,MN426903.1,0.014322
MN425980.1,MN426369.1,0.0149698
MN425980.1,MN426370.1,0.00973507
MN426652.1,MN426906.1,0.0103566
MN425980.1,MN426371.1,0.0116899
MN425980.1,MN426372.1,0.0149042
MN425980.1,MN426374.1,0.0116783
MN425980.1,MN426375.1,0.0109989
MN425980.1,MN426378.1,0.0116452
MN426652.1,MN426916.1,0.0110991
MN425980.1,MN426382.1,0.0136783
MN425980.1,MN426387.1,0.0136933
MN426652.1,MN426924.1,0.0142941
MN426652.1,MN426927.1,0.0135716
MN425980.1,MN426392.1,0.011663
MN425980.1,MN426393.1,0.0129457
MN426652.1,MN426930.1,0.0109572
MN425980.1,MN426395.1,0.0117056
MN426652.1,MN426932.1,0.014955
MN425980.1,MN426398.1,0.0143244
MN426652.1,MN426934.1,0.0129236
MN425980.1,MN426403.1,0.0142691
MN426652.1,MN426938.1,0.0122878
MN426652.1,MN426939.1,0.0135884
MN425980.1,MN426407.1,0.0129598
MN425980.1,MN426411.1,0.0131982
MN426652.1,MN426946.1,0.0149283
MN425980.1,MN426412.1,0.0136406
MN426652.1,MN426947.1,0.0129509
MN425980.1,MN426414.1,0.0149734
MN425980.1,MN426418.1,0.0136134
MN425980.1,MN426419.1,0.0149133
MN426652.1,MN426955.1,0.0142292
MN425980.1,MN426423.1,0.0122993
MN425980.1,MN426425.1,0.0116357
MN426652.1,MN426960.1,0.0109965
MN425980.1,MN426427.1,0.0142935
MN426652.1,MN426962.1,0.0129762
MN425980.1,MN426429.1,0.0136288
MN425829.1,MN425829.1,0
MN425980.1,MN426438.1,0.0130453
MN426652.1,MN426979.1,0.0148846
MN425980.1,MN426447.1,0.013605
MN425980.1,MN426450.1,0.0123399
MN425980.1,MN426458.1,0.0045017
MN425980.1,MN426460.1,0.0122853
MN426652.1,MN426995.1,0.013589
MN425980.1,MN426466.1,0.0143465
MN426652.1,MN426999.1,0.0116708
MN425980.1,MN426468.1,0.0136622
MN425980.1,MN426469.1,0.0135926
MN425980.1,MN426470.1,0.0122884
MN426652.1,MN427002.1,0.0149348
MN425980.1,MN426474.1,0.0129675
MN425980.1,MN426478.1,0.0129923
MN425980.1,MN426479.1,0.0136843
MN425980.1,MN426485.1,0.0142374
MN425980.1,MN426486.1,0.0149084
MN425980.1,MN426487.1,0.0142634
MN426699.1,MN426699.1,0
MN425980.1,MN426488.1,0.00974232
MN425980.1,MN426490.1,0.0144053
MN425980.1,MN426493.1,0.0142965
MN425980.1,MN426495.1,0.014961
MN425980.1,MN426496.1,0.0116321
MN425980.1,MN426497.1,0.00967695
MN425980.1,MN426498.1,0.007759
MN425980.1,MN426503.1,0.0143206
MN425980.1,MN426505.1,0.00773649
MN425980.1,MN426506.1,0.0142861
MN425980.1,MN426507.1,0.0142906
MN425980.1,MN426508.1,0.0123757
MN425980.1,MN426509.1,0.0149137
MN425980.1,MN426512.1,0.0143067
MN425980.1,MN426516.1,0.0103788
MN425980.1,MN426518.1,0.0103648
MN424649.1,MN424649.1,0
MN425980.1,MN426522.1,0.0116381
MN426699.1,MN426737.1,0.0123067
MN424649.1,MN424652.1,0.00866241
MN425980.1,MN426524.1,0.0149247
MN425980.1,MN426525.1,0.0149687
MN426699.1,MN426739.1,0.0149767
MN425980.1,MN426527.1,0.0123079
MN425980.1,MN426528.1,0.0130069
MN425980.1,MN426531.1,0.011691
MN425980.1,MN426532.1,0.0143045
MN425980.1,MN426533.1,0.0149686
MN424649.1,MN424663.1,0.0120351
MN425980.1,MN426538.1,0.0143084
MN425980.1,MN426539.1,0.0116676
MN425980.1,MN426540.1,0.0130061
MN425980.1,MN426541.1,0.0123405
MN425980.1,MN426544.1,0.0116695
MN425980.1,MN426546.1,0.0109938
MN425980.1,MN426549.1,0.00970591
MN425980.1,MN426556.1,0.0143142
MN425980.1,MN426558.1,0.0129567
MN426699.1,MN426777.1,0.0142775
MN425980.1,MN426562.1,0.011001
MN425980.1,MN426563.1,0.0149602
MN426699.1,MN426783.1,0.00907132
MN425980.1,MN426569.1,0.011022
MN425980.1,MN426572.1,0.0083881
MN425980.1,MN426573.1,0.0129925
MN425980.1,MN426578.1,0.0143242
MN425980.1,MN426579.1,0.0143051
MN425980.1,MN426581.1,0.0137116
MN425980.1,MN426582.1,0.0149023
MN425980.1,MN426584.1,0.0123076
MN425980.1,MN426589.1,0.0136276
MN425980.1,MN426590.1,0.0136971
MN425980.1,MN426593.1,0.0148985
MN425980.1,MN426594.1,0.0143421
MN425980.1,MN426595.1,0.0103242
MN425980.1,MN426599.1,0.0129951
MN425980.1,MN426600.1,0.0123159
MN425980.1,MN426601.1,0.00904115
MN426699.1,MN426820.1,0.0149905
MN425980.1,MN426603.1,0.0103606
MN425980.1,MN426604.1,0.0123767
MN426699.1,MN426823.1,0.0149109
MN425980.1,MN426605.1,0.012995
MN424888.1,MN424888.1,0
MN425980.1,MN426606.1,0.0149839
MN425980.1,MN426608.1,0.0109876
MN425980.1,MN426612.1,0.0136675
MN426798.1,MN426798.1,0
MN424649.1,MN424731.1,0.00198747
MN426699.1,MN426846.1,0.0123062
MN425980.1,MN426639.1,0.0136694
MN425980.1,MN426640.1,0.00970438
MN425980.1,MN426642.1,0.0149548
MN425980.1,MN426643.1,0.0142899
MN426699.1,MN426851.1,0.0129675
MN425980.1,MN426644.1,0.0136937
MN425980.1,MN426645.1,0.0143176
MN426699.1,MN426855.1,0.0136263
MN425980.1,MN426647.1,0.00710547
MN425980.1,MN426652.1,0.0116379
MN426699.1,MN426863.1,0.0123313
MN425980.1,MN426655.1,0.00903365
MN425980.1,MN426657.1,0.0135994
MN426699.1,MN426867.1,0.0130112
MN425980.1,MN426661.1,0.0136848
MN425980.1,MN426663.1,0.0143359
MN426699.1,MN426878.1,0.013631
MN425980.1,MN426669.1,0.0136491
MN425980.1,MN426671.1,0.0143025
MN426699.1,MN426882.1,0.0136149
MN426699.1,MN426885.1,0.0123228
MN425980.1,MN426679.1,0.0136275
MN425980.1,MN426680.1,0.0143367
MN425980.1,MN426681.1,0.012324
MN425980.1,MN426683.1,0.0142929
MN425980.1,MN426684.1,0.0123488
MN425980.1,MN426691.1,0.0130462
MN425980.1,MN426692.1,0.0149412
MN426699.1,MN426906.1,0.0123412
MN425980.1,MN426694.1,0.0143315
MN425980.1,MN426697.1,0.00980903
MN425980.1,MN426698.1,0.0136003
MN425980.1,MN426699.1,0.0130117
MN425980.1,MN426701.1,0.0149687
MN426699.1,MN426916.1,0.0118152
MN425980.1,MN426704.1,0.0129823
MN425980.1,MN426705.1,0.0136353
MN425980.1,MN426709.1,0.0136282
MN425980.1,MN426710.1,0.0123211
MN426699.1,MN426924.1,0.0149738
MN425980.1,MN426717.1,0.0142518
MN426699.1,MN426932.1,0.0143703
MN425980.1,MN426721.1,0.0130285
MN426699.1,MN426934.1,0.012359
MN425980.1,MN426723.1,0.0149289
MN426699.1,MN426938.1,0.0103758
MN426699.1,MN426939.1,0.0129681
MN425980.1,MN426727.1,0.0149163
MN426699.1,MN426946.1,0.0129957
MN426699.1,MN426947.1,0.012363
MN425980.1,MN426737.1,0.00838805
MN425980.1,MN426739.1,0.0149867
MN426752.1,MN426752.1,0
MN425980.1,MN426745.1,0.0149762
MN426699.1,MN426959.1,0.0142961
MN426699.1,MN426960.1,0.01301
MN426699.1,MN426962.1,0.014986
MN425980.1,MN426759.1,0.0136489
MN425980.1,MN426766.1,0.0116949
MN425980.1,MN426767.1,0.014362
MN425980.1,MN426769.1,0.013643
MN426699.1,MN426983.1,0.0144037
MN425980.1,MN426777.1,0.0096937
MN425980.1,MN426780.1,0.0142787
MN425980.1,MN426783.1,0.00644937
MN425980.1,MN426785.1,0.0143254
MN426699.1,MN426999.1,0.0136503
MN425980.1,MN426786.1,0.0142756
MN425980.1,MN426789.1,0.013615
MN426699.1,MN427002.1,0.0130374
MN425980.1,MN426790.1,0.0136018
MN425980.1,MN426791.1,0.013616
MN425980.1,MN426793.1,0.0136045
MN425980.1,MN426794.1,0.0143456
MN425980.1,MN426796.1,0.0142692
MN425980.1,MN426802.1,0.0136138
MN425980.1,MN426806.1,0.0136953
MN425980.1,MN426809.1,0.0144046
MN425980.1,MN426810.1,0.014376
MN425980.1,MN426811.1,0.0123362
MN425980.1,MN426813.1,0.0149396
MN425980.1,MN426818.1,0.0136758
MN425980.1,MN426819.1,0.0123599
MN425980.1,MN426820.1,0.0123286
MN425980.1,MN426821.1,0.0130179
MN425980.1,MN426823.1,0.0135925
MN425980.1,MN426829.1,0.0149977
MN425980.1,MN426832.1,0.0129842
MN425980.1,MN426846.1,0.00838541
MN425980.1,MN426851.1,0.0103317
MN425980.1,MN426853.1,0.0118105
MN425980.1,MN426855.1,0.00903653
MN426653.1,MN426653.1,0
MN425980.1,MN426863.1,0.00969573
MN425980.1,MN426866.1,0.0116292
MN425980.1,MN426867.1,0.0103603
MN425980.1,MN426878.1,0.00969388
MN425980.1,MN426879.1,0.00839008
MN425980.1,MN426882.1,0.0109812
MN425980.1,MN426885.1,0.00968458
MN425980.1,MN426886.1,0.0143023
MN425980.1,MN426890.1,0.011657
MN425980.1,MN426894.1,0.013762
MN425980.1,MN426903.1,0.013694
MN425980.1,MN426906.1,0.00776356
MN425980.1,MN426910.1,0.0149351
MN425980.1,MN426916.1,0.00783894
MN425980.1,MN426924.1,0.0116949
MN425980.1,MN426927.1,0.0109974
MN425980.1,MN426928.1,0.0149148
MN425980.1,MN426930.1,0.00968503
MN425980.1,MN426931.1,0.0143007
MN425980.1,MN426932.1,0.0117054
MN425980.1,MN426934.1,0.00970458
MN425980.1,MN426936.1,0.0136414
MN425980.1,MN426937.1,0.0136593
MN425980.1,MN426938.1,0.00905573
MN425980.1,MN426939.1,0.0110219
MN425980.1,MN426941.1,0.0129842
MN425980.1,MN426946.1,0.0116723
MN425980.1,MN426947.1,0.00971299
MN425980.1,MN426955.1,0.0149191
MN425980.1,MN426959.1,0.0129644
MN425980.1,MN426960.1,0.00906577
MN425980.1,MN426961.1,0.0136314
MN425980.1,MN426962.1,0.0103827
MN425980.1,MN426965.1,0.0136064
MN425980.1,MN426975.1,0.0137209
MN425980.1,MN426979.1,0.0142761
MN425980.1,MN426983.1,0.0137381
MN425980.1,MN426986.1,0.0143314
MN425980.1,MN426994.1,0.0143199
MN425980.1,MN426995.1,0.0149912
MN425980.1,MN426999.1,0.0103794
MN425980.1,MN427002.1,0.0117023
MN426799.1,MN426799.1,0
MN426700.1,MN426700.1,0
MN426799.1,MN426800.1,0.00193357
MN426700.1,MN426769.1,0.00707276
MN425311.1,MN425311.1,0
MN426700.1,MN426783.1,0.0129504
MN425678.1,MN425678.1,0
MN426799.1,MN426934.1,0.0142981
MN426700.1,MN426846.1,0.0135687
MN425110.1,MN425110.1,0
MN425311.1,MN425378.1,0.00131287
MN425678.1,MN425698.1,0.00130004
MN426700.1,MN426863.1,0.0149131
MN426700.1,MN426885.1,0.0148795
MN426753.1,MN426753.1,0
MN426753.1,MN426778.1,0.00582393
MN426753.1,MN426783.1,0.0123416
MN425981.1,MN425981.1,0
MN425981.1,MN425982.1,0.0116334
MN425981.1,MN425984.1,0.0123214
MN425981.1,MN425985.1,0.0135914
MN426700.1,MN426938.1,0.0142754
MN425981.1,MN425986.1,0.013573
MN425981.1,MN425987.1,0.0135896
MN425981.1,MN425989.1,0.0149852
MN425981.1,MN425991.1,0.0136021
MN425981.1,MN425993.1,0.0129306
MN426700.1,MN426947.1,0.013606
MN425981.1,MN425995.1,0.0058154
MN425981.1,MN425997.1,0.0129453
MN425981.1,MN425998.1,0.0149567
MN425981.1,MN426000.1,0.013587
MN426753.1,MN426815.1,0.00644386
MN426700.1,MN426955.1,0.0148931
MN425981.1,MN426001.1,0.0142493
MN425981.1,MN426002.1,0.013616
MN425981.1,MN426003.1,0.0149313
MN426753.1,MN426820.1,0.0143288
MN425981.1,MN426031.1,0.0149046
MN425981.1,MN426032.1,0.0142484
MN425981.1,MN426033.1,0.0142764
MN425981.1,MN426037.1,0.0148981
MN425981.1,MN426038.1,0.0135779
MN426700.1,MN426999.1,0.0149329
MN425981.1,MN426043.1,0.0143381
MN425981.1,MN426044.1,0.0123047
MN425981.1,MN426049.1,0.0142637
MN425981.1,MN426050.1,0.0142778
